Wavelength [nm],Background nominal [29 yrs],Modulation nominal [25% 29 yrs],Modulation nominal [50% 29 yrs],Modulation nominal [100% 29 yrs],Modulation nominal [200% 29 yrs],Modulation nominal [400% 29 yrs],Background validated [32 yrs],Modulation validated [25% 32 yrs],Modulation validated [50% 32 yrs],Modulation validated [100% 32 yrs],Modulation validated [200% 32 yrs],Modulation validated [400% 32 yrs]
434,0.00076251,0.00072658,0.00069065,0.0006188,0.00047509,0.00018768,0.00060022,0.00057185,0.00054395,0.00048853,0.00037125,0.00014038
436,0.00059599,0.00056784,0.00053968,0.00048338,0.00037077,0.00014554,0.00044936,0.00042891,0.00040842,0.00036696,0.0002794,0.00010496
438,0.00040408,0.00038534,0.00036661,0.00032914,0.0002542,0.00010432,0.00029707,0.00028467,0.00027102,0.00024429,0.00018879,7.5471e-05
440,0.00023287,0.00022288,0.00021289,0.0001929,0.00015293,7.2985e-05,0.00017428,0.00016781,0.00015904,0.00014565,0.0001152,5.5205e-05
442,0.00013265,0.00012802,0.00012338,0.00011411,9.5565e-05,5.8477e-05,0.00010712,0.00010519,0.00010005,9.3542e-05,7.7062e-05,4.6109e-05
444,0.00010369,0.00010054,9.7385e-05,9.108e-05,7.8469e-05,5.3246e-05,8.9984e-05,8.9205e-05,8.5975e-05,7.9982e-05,6.8209e-05,4.5275e-05
446,0.00010076,9.7851e-05,9.4939e-05,8.9116e-05,7.7469e-05,5.4176e-05,9.0593e-05,8.9607e-05,8.6391e-05,8.0385e-05,6.9571e-05,4.7995e-05
448,0.00010646,0.00010341,0.00010036,9.4255e-05,8.2052e-05,5.7646e-05,9.8389e-05,9.5698e-05,9.3118e-05,8.6902e-05,7.5391e-05,5.2205e-05
450,0.00011512,0.00011197,0.00010881,0.00010251,8.9894e-05,6.4669e-05,0.00010654,0.00010515,0.00010142,9.5222e-05,8.2842e-05,5.7522e-05
452,0.00012005,0.00011672,0.00011338,0.00010672,9.3387e-05,6.6724e-05,0.00011265,0.00011062,0.00010701,0.00010055,8.782e-05,6.0835e-05
454,0.00012339,0.00012017,0.00011696,0.00011054,9.7699e-05,7.2013e-05,0.00011509,0.00011271,0.00010969,0.00010313,9.0431e-05,6.3382e-05
456,0.00012615,0.00012294,0.00011974,0.00011332,0.0001005,7.4854e-05,0.00011804,0.00011616,0.0001143,0.0001068,9.4409e-05,6.8322e-05
458,0.00013196,0.00012875,0.00012555,0.00011914,0.00010632,8.0686e-05,0.00012343,0.00012123,0.00011955,0.00011283,0.00010082,7.5738e-05
460,0.00013762,0.00013484,0.00013207,0.00012651,0.00011541,9.3194e-05,0.00012735,0.00012588,0.00012425,0.0001177,0.00010797,8.5196e-05
462,0.00014211,0.0001401,0.00013809,0.00013406,0.00012601,0.00010992,0.00012966,0.00012859,0.00012791,0.00012233,0.00011551,9.7418e-05
464,0.00014523,0.00014419,0.00014314,0.00014106,0.00013688,0.00012854,0.0001305,0.00013051,0.00013084,0.00012687,0.00012356,0.00011309
466,0.00014914,0.00014931,0.00014947,0.0001498,0.00015046,0.00015178,0.00013105,0.00013281,0.00013429,0.00013256,0.00013354,0.00013208
468,0.00014681,0.00014833,0.00014984,0.00015287,0.00015894,0.00017106,0.00013161,0.00013494,0.00013728,0.00013984,0.00014561,0.00015455
470,0.00013848,0.00014163,0.00014479,0.0001511,0.00016372,0.00018896,0.00012399,0.00012836,0.00013222,0.0001373,0.00014844,0.00016899
472,0.00012786,0.00013262,0.00013738,0.0001469,0.00016594,0.00020402,0.00011414,0.00011906,0.00012464,0.00013177,0.00014886,0.00017964
474,0.00011596,0.00012226,0.00012855,0.00014115,0.00016633,0.0002167,0.00010347,0.00011011,0.00011574,0.00012588,0.00014815,0.0001878
476,0.00010297,0.00011064,0.00011831,0.00013365,0.00016434,0.00022571,9.3245e-05,0.00010011,0.00010684,0.00011865,0.00014374,0.00019035
478,9.9907e-05,0.00010818,0.00011646,0.00013301,0.00016612,0.00023233,8.8511e-05,9.5896e-05,0.00010328,0.00011661,0.00014391,0.00019642
480,0.00010204,0.00011129,0.00012054,0.00013903,0.00017603,0.00025001,9.0291e-05,9.9776e-05,0.00010739,0.00012142,0.00015221,0.00021125
482,0.00010624,0.00011662,0.00012699,0.00014774,0.00018924,0.00027223,9.4224e-05,0.00010371,0.00011322,0.00012905,0.00016269,0.00022925
484,0.00010894,0.00012071,0.00013249,0.00015604,0.00020315,0.00029737,9.4813e-05,0.00010459,0.00011525,0.00013305,0.0001698,0.00024293
486,0.00011081,0.0001257,0.00014059,0.00017037,0.00022992,0.00034903,9.3022e-05,0.00010594,0.00011893,0.00014028,0.00018355,0.00027307
488,0.00011127,0.00013662,0.00016197,0.00021267,0.00031406,0.00051685,9.4027e-05,0.00011535,0.00013807,0.00017238,0.00023971,0.00038851
490,0.00011587,0.00016937,0.00022286,0.00032985,0.00054383,0.00097179,9.8831e-05,0.00014158,0.000187,0.00026004,0.00040025,0.00071656
492,0.00012471,0.00022785,0.00033099,0.00053727,0.00094984,0.001775,0.00010777,0.00018847,0.00027609,0.00042271,0.00071005,0.0013437
494,0.00014265,0.00031447,0.00048629,0.00082992,0.0015172,0.0028917,0.00012408,0.00026282,0.00040964,0.00067004,0.0011814,0.0022835
496,0.00018071,0.00042374,0.00066677,0.0011528,0.0021249,0.0040692,0.00015458,0.00035405,0.00056038,0.00094271,0.0016902,0.0032809
498,0.00024408,0.00056433,0.00088457,0.0015251,0.002806,0.005368,0.00020593,0.00046947,0.00073655,0.0012461,0.0022415,0.0043284
500,0.00032003,0.00071627,0.0011125,0.001905,0.00349,0.0066599,0.00027205,0.00059856,0.00092665,0.001562,0.0028131,0.005358
502,0.00039274,0.00085054,0.0013083,0.0022239,0.0040551,0.0077175,0.00033313,0.00070847,0.0010882,0.0018235,0.0033065,0.0062049
504,0.00044548,0.00094201,0.0014385,0.0024316,0.0044177,0.00839,0.00037515,0.00077576,0.0011821,0.0019697,0.0036151,0.006714
506,0.00048048,0.00098595,0.0014914,0.0025023,0.0045242,0.0085679,0.00039816,0.00079229,0.0011904,0.0019736,0.0036653,0.0067642
508,0.00050461,0.00097935,0.0014541,0.0024036,0.0043026,0.0081005,0.00040875,0.00076853,0.0011266,0.0018519,0.0034498,0.0063324
510,0.00052171,0.00093033,0.001339,0.0021562,0.0037907,0.0070597,0.00041295,0.00071678,0.0010173,0.0016445,0.00304,0.0055264
512,0.00052467,0.00085442,0.0011842,0.0018437,0.0031627,0.0058007,0.00040442,0.00064189,0.00087747,0.0013846,0.002504,0.0044682
514,0.00049644,0.0007458,0.00099515,0.0014939,0.0024913,0.0044862,0.0003734,0.00054125,0.00070978,0.0010865,0.0018947,0.0032824
516,0.00042582,0.00058569,0.00074555,0.0010653,0.0017048,0.0029837,0.00032436,0.00042644,0.00053009,0.00077151,0.0012728,0.0021051
518,0.00035005,0.00042232,0.00049459,0.00063912,0.00092819,0.0015063,0.00028069,0.00032578,0.00037298,0.00048718,0.00072069,0.0010903
520,0.00032069,0.00034431,0.00036793,0.00041518,0.00050967,0.00069866,0.00026773,0.00028051,0.00029587,0.00033551,0.00041529,0.00053602
522,0.00033087,0.00033655,0.00034222,0.00035356,0.00037625,0.00042163,0.00027658,0.00027744,0.00028078,0.00029116,0.00031189,0.00033833
524,0.00035031,0.00034947,0.00034864,0.00034697,0.00034364,0.00033697,0.00029229,0.00028856,0.00028736,0.00028751,0.00028735,0.00027884
526,0.00036858,0.00036503,0.00036147,0.00035436,0.00034014,0.0003117,0.00030593,0.00030076,0.00029767,0.00029405,0.00028469,0.00026
528,0.00038363,0.00037851,0.0003734,0.00036317,0.0003427,0.00030177,0.00031673,0.00031065,0.00030758,0.00030075,0.000287,0.00025291
530,0.00039714,0.00039093,0.00038472,0.0003723,0.00034746,0.00029777,0.00032655,0.00031984,0.00031538,0.00030609,0.00028895,0.00024802
532,0.00040585,0.00039881,0.00039178,0.00037771,0.00034956,0.00029327,0.00033444,0.00032715,0.00032218,0.00031138,0.00029158,0.00024533
534,0.00041203,0.00040435,0.00039667,0.00038131,0.0003506,0.00028917,0.0003414,0.0003344,0.00032891,0.00031751,0.00029487,0.00024418
536,0.00041883,0.00041056,0.00040228,0.00038572,0.0003526,0.00028637,0.00034909,0.00034111,0.00033542,0.000323,0.00029809,0.00024353
538,0.00042582,0.0004171,0.00040837,0.00039093,0.00035604,0.00028627,0.00035645,0.00034867,0.00034216,0.00032835,0.00030147,0.00024322
540,0.00043352,0.00042435,0.00041518,0.00039684,0.00036015,0.00028677,0.00036422,0.00035624,0.00034938,0.00033478,0.00030604,0.00024369
542,0.00044148,0.00043181,0.00042213,0.00040278,0.00036407,0.00028666,0.00037435,0.00036584,0.00035845,0.00034253,0.00031167,0.00024484
544,0.0004515,0.00044131,0.00043112,0.00041074,0.00036998,0.00028846,0.00038245,0.00037384,0.00036605,0.00034929,0.00031704,0.00024644
546,0.00045995,0.0004492,0.00043846,0.00041697,0.00037399,0.00028802,0.00039107,0.00038165,0.0003734,0.00035553,0.00032151,0.00024791
548,0.00047231,0.00046091,0.00044951,0.00042671,0.00038111,0.0002899,0.00039962,0.00038949,0.00038113,0.00036256,0.00032667,0.00024958
550,0.00048619,0.00047412,0.00046204,0.0004379,0.00038961,0.00029303,0.00040775,0.00039778,0.00038891,0.00036935,0.00033151,0.00025093
552,0.00049623,0.0004835,0.00047078,0.00044533,0.00039443,0.00029264,0.00041733,0.00040685,0.00039738,0.00037682,0.00033709,0.00025353
554,0.00050729,0.00049404,0.0004808,0.00045431,0.00040134,0.00029539,0.00042753,0.00041555,0.00040656,0.00038458,0.00034238,0.00025578
556,0.00052134,0.00050748,0.00049361,0.00046587,0.00041039,0.00029943,0.00043624,0.00042424,0.00041515,0.00039184,0.00034784,0.00025787
558,0.00053465,0.00052013,0.0005056,0.00047655,0.00041845,0.00030224,0.00044695,0.00043445,0.000425,0.00040122,0.00035465,0.00026135
560,0.00054783,0.0005328,0.00051777,0.00048771,0.0004276,0.00030738,0.00045945,0.00044573,0.00043631,0.00041145,0.00036302,0.00026487
562,0.00056452,0.00054881,0.00053309,0.00050166,0.0004388,0.00031309,0.00047315,0.00045878,0.00044835,0.00042256,0.00037189,0.00026915
564,0.00058624,0.00056939,0.00055253,0.00051882,0.0004514,0.00031655,0.00049311,0.00047765,0.00046645,0.00043775,0.00038411,0.00027405
566,0.00062413,0.00060535,0.00058656,0.000549,0.00047386,0.00032358,0.00052589,0.00050736,0.00049322,0.00046098,0.00040209,0.00028082
568,0.00072374,0.00069932,0.0006749,0.00062606,0.00052838,0.00033302,0.0006166,0.00058235,0.00055933,0.00051458,0.00044035,0.00028864
570,0.0010509,0.0010067,0.00096253,0.0008742,0.00069754,0.00034422,0.00090305,0.00082631,0.00077165,0.00068155,0.00055436,0.00030025
572,0.0019106,0.0018141,0.0017175,0.0015244,0.0011382,0.00036578,0.0016125,0.0014582,0.0013361,0.0011358,0.00085713,0.00031767
574,0.0035681,0.00337,0.0031719,0.0027757,0.0019834,0.00039863,0.0029611,0.0027078,0.0024847,0.0020948,0.0015006,0.00034925
576,0.0058206,0.0054858,0.005151,0.0044814,0.0031422,0.0004638,0.0048215,0.0044693,0.004134,0.0035193,0.0024836,0.00041856
578,0.0081152,0.007645,0.0071747,0.0062343,0.0043533,0.00059141,0.0066782,0.0062398,0.0058036,0.0049911,0.0035224,0.00054356
580,0.010563,0.009954,0.0093448,0.0081265,0.0056898,0.00081631,0.0085211,0.0079967,0.0074636,0.00647,0.0045838,0.00074598
582,0.013004,0.012265,0.011526,0.010049,0.0070937,0.0011834,0.010252,0.0096556,0.0090393,0.00789,0.0056362,0.0010549
584,0.015275,0.014431,0.013587,0.0119,0.0085246,0.001774,0.011773,0.01113,0.010455,0.00919,0.0066462,0.0015165
586,0.017314,0.016399,0.015483,0.013652,0.0099903,0.0026667,0.013059,0.012397,0.011694,0.01036,0.0076222,0.0022389
588,0.018198,0.017276,0.016354,0.01451,0.010821,0.003444,0.013747,0.013094,0.012397,0.011057,0.0082642,0.0029369
590,0.017689,0.016835,0.01598,0.014271,0.010853,0.004017,0.01379,0.013179,0.012533,0.011264,0.0085649,0.0034749
592,0.015917,0.015194,0.014472,0.013027,0.010136,0.004356,0.01294,0.012416,0.011871,0.010777,0.0083876,0.0037485
594,0.013642,0.01307,0.012498,0.011353,0.0090648,0.0044877,0.01122,0.010815,0.010397,0.0095573,0.0076733,0.0037824
596,0.010974,0.010563,0.010151,0.0093278,0.0076812,0.004388,0.0087891,0.0085138,0.0082344,0.0076745,0.0064085,0.0036055
598,0.0083812,0.0081121,0.0078431,0.007305,0.0062288,0.0040764,0.0066015,0.0064245,0.0062489,0.0058973,0.0051131,0.0032962
600,0.0060051,0.0058512,0.0056973,0.0053894,0.0047738,0.0035424,0.004732,0.0046271,0.0045269,0.0043242,0.0038865,0.0028475
602,0.0039803,0.0039051,0.0038299,0.0036796,0.003379,0.0027777,0.0031864,0.0031322,0.0030809,0.0029785,0.0027675,0.0022722
604,0.0023304,0.002311,0.0022915,0.0022527,0.0021749,0.0020195,0.001957,0.0019425,0.00193,0.0019015,0.001846,0.0017565
606,0.0011624,0.0012057,0.001249,0.0013356,0.0015088,0.0018553,0.0010467,0.0010858,0.0011254,0.001195,0.0013204,0.0017413
608,0.00067153,0.00080106,0.00093059,0.0011897,0.0017078,0.002744,0.00063462,0.00075135,0.00086489,0.0010796,0.0014734,0.0025796
610,0.00052872,0.00076604,0.0010034,0.001478,0.0024273,0.0043259,0.00052035,0.00073098,0.00093993,0.0013423,0.0020943,0.0039791
612,0.00050858,0.00086715,0.0012257,0.0019429,0.0033772,0.0062457,0.00052211,0.00083787,0.0011545,0.0017729,0.0029298,0.0056138
614,0.00054591,0.001033,0.00152,0.0024941,0.0044423,0.0083387,0.0005736,0.0009954,0.0014199,0.0022575,0.0038247,0.0072836
616,0.00062953,0.0012562,0.0018828,0.003136,0.0056425,0.010656,0.00066551,0.0011975,0.0017364,0.0028038,0.0047891,0.009016
618,0.00075659,0.0015112,0.0022657,0.0037749,0.0067931,0.01283,0.00078775,0.0014178,0.0020561,0.0033302,0.0056833,0.010549
620,0.00091367,0.0017775,0.0026413,0.004369,0.0078243,0.014735,0.00092947,0.0016369,0.0023535,0.0037935,0.00645,0.011807
622,0.0011025,0.0020497,0.0029969,0.0048913,0.0086802,0.016258,0.0010956,0.0018552,0.0026282,0.0041855,0.0070758,0.012808
624,0.0013191,0.0023027,0.0032862,0.0052533,0.0091875,0.017056,0.0012796,0.0020561,0.0028484,0.0044487,0.00747,0.013461
626,0.0016015,0.0025622,0.003523,0.0054445,0.0092875,0.016974,0.0015015,0.0022525,0.003022,0.0045811,0.0076045,0.013723
628,0.0019146,0.00282,0.0037254,0.0055362,0.0091578,0.016401,0.0017379,0.0024473,0.00317,0.0046451,0.0075558,0.013583
630,0.0022403,0.0030882,0.0039362,0.0056321,0.009024,0.015808,0.0019758,0.002642,0.0033153,0.0046969,0.0074424,0.013192
632,0.0025702,0.0033551,0.0041399,0.0057097,0.0088491,0.015128,0.0022151,0.0028378,0.0034593,0.0047418,0.0073,0.012648
634,0.0028883,0.0036081,0.0043279,0.0057675,0.0086468,0.014405,0.0024584,0.0030335,0.0036053,0.0047902,0.0071505,0.012046
636,0.0032159,0.0038666,0.0045174,0.0058188,0.0084218,0.013628,0.0027164,0.0032407,0.0037624,0.0048371,0.0069769,0.01137
638,0.0035105,0.0040988,0.0046871,0.0058638,0.0082171,0.012924,0.0029478,0.0034271,0.0039049,0.0048807,0.0068205,0.010774
640,0.0037893,0.0043246,0.0048599,0.0059305,0.0080718,0.012354,0.0031705,0.0036096,0.0040482,0.0049333,0.0066955,0.010264
642,0.0040595,0.0045478,0.0050361,0.0060126,0.0079658,0.011872,0.0033807,0.0037816,0.0041835,0.0049844,0.0065816,0.0098015
644,0.0043019,0.0047431,0.0051842,0.0060665,0.0078311,0.01136,0.0035889,0.0039549,0.004322,0.005048,0.0064978,0.0094029
646,0.0045324,0.0049209,0.0053095,0.0060865,0.0076406,0.010749,0.0038227,0.0041516,0.0044822,0.0051325,0.006426,0.0090165
648,0.0047299,0.005076,0.0054222,0.0061145,0.0074992,0.010268,0.0040115,0.0043115,0.0046115,0.0052015,0.0063684,0.0087058
650,0.0049039,0.0052121,0.0055203,0.0061367,0.0073696,0.0098353,0.0041553,0.0044249,0.0046936,0.005224,0.0062715,0.0083665
652,0.0050407,0.0053151,0.0055895,0.0061382,0.0072358,0.0094309,0.004242,0.0044805,0.0047175,0.0051867,0.0061144,0.0079685
654,0.005137,0.0053794,0.0056218,0.0061067,0.0070764,0.0090158,0.0043013,0.0045089,0.0047189,0.005128,0.005942,0.0075671
656,0.0052232,0.0054318,0.0056405,0.0060577,0.0068923,0.0085613,0.0043624,0.0045451,0.0047262,0.0050765,0.0057793,0.0071853
658,0.0053221,0.0055061,0.0056901,0.0060582,0.0067943,0.0082666,0.0044216,0.0045807,0.0047415,0.0050487,0.0056667,0.0069062
660,0.0054165,0.0055795,0.0057425,0.0060684,0.0067203,0.0080242,0.0044762,0.0046162,0.004758,0.0050271,0.0055715,0.0066662
662,0.0054976,0.0056417,0.0057858,0.0060741,0.0066506,0.0078037,0.0045295,0.0046522,0.0047778,0.0050133,0.0054924,0.0064596
664,0.0055858,0.0057125,0.0058392,0.0060927,0.0065996,0.0076134,0.0045782,0.0046825,0.0047925,0.0049989,0.0054153,0.0062585
666,0.0056405,0.0057514,0.0058623,0.0060842,0.0065278,0.0074151,0.0046105,0.0047018,0.0047975,0.0049745,0.0053376,0.0060705
668,0.0056554,0.0057525,0.0058496,0.0060438,0.0064323,0.0072091,0.004624,0.0047022,0.0047873,0.0049415,0.0052598,0.0059022
670,0.0056629,0.0057481,0.0058333,0.0060037,0.0063446,0.0070262,0.0046155,0.0046831,0.0047571,0.004894,0.0051715,0.0057315
672,0.0055984,0.0056725,0.0057465,0.0058946,0.0061908,0.0067832,0.004572,0.0046315,0.0046969,0.0048156,0.0050593,0.0055444
674,0.0053818,0.0054443,0.0055068,0.0056317,0.0058817,0.0063816,0.0044264,0.0044756,0.0045316,0.0046318,0.0048395,0.0052505
676,0.00501,0.0050626,0.0051152,0.0052203,0.0054306,0.0058513,0.0041311,0.0041716,0.0042195,0.0043044,0.0044818,0.0048309
678,0.0045255,0.0045697,0.0046139,0.0047023,0.004879,0.0052324,0.0037144,0.0037458,0.0037855,0.0038571,0.0040078,0.0042998
680,0.0039903,0.0040277,0.0040651,0.00414,0.0042898,0.0045893,0.0032371,0.0032622,0.0032949,0.0033538,0.0034791,0.0037225
682,0.0034258,0.0034572,0.0034885,0.0035512,0.0036765,0.0039272,0.0027416,0.0027549,0.0027862,0.0028353,0.0029373,0.0031404
684,0.0027376,0.0027636,0.0027895,0.0028414,0.0029451,0.0031526,0.0021624,0.0021742,0.0021976,0.0022367,0.002318,0.0024827
686,0.002083,0.0021039,0.0021248,0.0021667,0.0022503,0.0024176,0.0016036,0.0016097,0.0016299,0.0016588,0.0017228,0.0018564
688,0.00142,0.0014368,0.0014536,0.0014871,0.0015543,0.0016885,0.0010793,0.0010809,0.001097,0.0011193,0.0011673,0.0012728
690,0.00083012,0.00084315,0.00085618,0.00088223,0.00093433,0.0010385,0.00064075,0.00063962,0.00065427,0.00067138,0.00070784,0.00079207
692,0.00039948,0.00040972,0.00041995,0.00044041,0.00048134,0.00056319,0.00032665,0.00032585,0.00033775,0.00035155,0.00037835,0.00044464
694,0.00022832,0.0002366,0.00024487,0.00026143,0.00029453,0.00036075,0.00019671,0.00019453,0.00020267,0.0002172,0.00023798,0.00029425
696,0.00017529,0.00018235,0.0001894,0.00020352,0.00023175,0.00028822,0.00015379,0.00015363,0.00016117,0.00016979,0.00018888,0.00023702
698,0.0001617,0.00016763,0.00017355,0.0001854,0.00020909,0.00025647,0.0001394,0.0001392,0.00014689,0.00015392,0.00016922,0.00020873
700,0.00015226,0.00015742,0.00016259,0.00017291,0.00019356,0.00023486,0.00013348,0.00013324,0.00013998,0.00014662,0.00015699,0.00018929
702,0.00015233,0.00015638,0.00016042,0.00016851,0.0001847,0.00021706,0.00013179,0.00013116,0.00013451,0.00014222,0.00014935,0.00017376
704,0.00015138,0.00015476,0.00015814,0.0001649,0.00017842,0.00020547,0.00013122,0.00012934,0.0001312,0.00013688,0.00014265,0.00016424
706,0.00015275,0.00015551,0.00015826,0.00016376,0.00017477,0.00019678,0.00012918,0.000128,0.00012917,0.00013107,0.00013714,0.00015527
708,0.00015576,0.00015781,0.00015985,0.00016394,0.00017211,0.00018845,0.00012995,0.00012694,0.00012721,0.00012808,0.00013381,0.00014741
710,0.00015229,0.0001537,0.00015512,0.00015796,0.00016363,0.00017497,0.00012731,0.00012736,0.00012382,0.00012672,0.00012899,0.00013982
712,0.00015174,0.00015279,0.00015384,0.00015594,0.00016014,0.00016855,0.00012139,0.0001242,0.00012318,0.00012169,0.00012366,0.00013337
714,0.00014981,0.00015063,0.00015145,0.00015309,0.00015638,0.00016295,0.00011855,0.00011947,0.00011892,0.00011782,0.00011915,0.00012496
716,0.00014571,0.00014652,0.00014732,0.00014892,0.00015213,0.00015854,0.00011057,0.00011378,0.000111,0.0001096,0.00011193,0.00011612
718,0.0001356,0.00013609,0.00013658,0.00013756,0.00013951,0.00014342,9.9469e-05,0.00010452,0.00010114,0.00010108,0.00010234,0.00010483
720,0.00012914,0.00012919,0.00012923,0.00012932,0.0001295,0.00012986,9.2807e-05,9.6736e-05,9.1249e-05,9.1725e-05,9.2924e-05,9.6925e-05
722,0.00011672,0.00011696,0.0001172,0.00011767,0.00011862,0.00012053,7.9291e-05,8.5165e-05,8.1873e-05,8.358e-05,8.3882e-05,8.6664e-05
724,9.6469e-05,9.7045e-05,9.7621e-05,9.8772e-05,0.00010108,0.00010568,7.1742e-05,7.8233e-05,7.5698e-05,7.4624e-05,7.6736e-05,8.0071e-05
726,8.8107e-05,8.8282e-05,8.8458e-05,8.8809e-05,8.9511e-05,9.0914e-05,6.4985e-05,7.0116e-05,7.04e-05,6.8251e-05,7.1429e-05,7.4851e-05
728,8.7314e-05,8.7497e-05,8.768e-05,8.8046e-05,8.8778e-05,9.0242e-05,5.7956e-05,6.5136e-05,6.3185e-05,6.2655e-05,6.6018e-05,7.13e-05
730,7.8899e-05,7.9471e-05,8.0043e-05,8.1187e-05,8.3476e-05,8.8053e-05,5.5229e-05,6.252e-05,5.8515e-05,6.0651e-05,6.2909e-05,7.0322e-05
732,7.5993e-05,7.6961e-05,7.7929e-05,7.9864e-05,8.3736e-05,9.1479e-05,5.1551e-05,5.7775e-05,5.2764e-05,5.6944e-05,6.1827e-05,6.91e-05
