Wavelength [nm],Background nominal [28 yrs],Modulation nominal [25% 28 yrs],Modulation nominal [50% 28 yrs],Modulation nominal [100% 28 yrs],Modulation nominal [200% 28 yrs],Modulation nominal [400% 28 yrs],Background validated [32 yrs],Modulation validated [25% 32 yrs],Modulation validated [50% 32 yrs],Modulation validated [100% 32 yrs],Modulation validated [200% 32 yrs],Modulation validated [400% 32 yrs]
424,0.00090808,0.00087004,0.000832,0.00075593,0.00060378,0.00029948,0.00089184,0.0008493,0.00081098,0.00073092,0.00057288,0.00028002
426,0.0010131,0.00096964,0.00092619,0.0008393,0.0006655,0.00031792,0.0010046,0.0009554,0.00091188,0.00082268,0.00064068,0.00030414
428,0.0010435,0.00099803,0.00095255,0.0008616,0.00067969,0.00031589,0.0010402,0.00098962,0.0009446,0.00085178,0.00065958,0.00030256
430,0.00099846,0.00095386,0.00090926,0.00082006,0.00064166,0.00028486,0.0010044,0.00095334,0.00090964,0.0008196,0.00062984,0.00027486
432,0.00089474,0.00085356,0.00081239,0.00073005,0.00056536,0.00023599,0.00090576,0.00085836,0.00081834,0.00073556,0.00056124,0.0002295
434,0.00076069,0.00072499,0.00068929,0.00061789,0.00047509,0.0001895,0.00075836,0.00071962,0.00068566,0.00061534,0.00046798,0.0001785
436,0.00059453,0.00056656,0.00053859,0.00048265,0.00037077,0.000147,0.00057378,0.0005462,0.00052132,0.00046882,0.00035742,0.00013354
438,0.00040307,0.00038447,0.00036586,0.00032864,0.0002542,0.00010533,0.0003801,0.00036264,0.00034744,0.00031424,0.00024266,9.5796e-05
440,0.00023229,0.00022237,0.00021245,0.00019261,0.00015293,7.3569e-05,0.00021903,0.00021032,0.00020276,0.00018466,0.00014639,6.842e-05
442,0.0001323,0.0001277,0.00012311,0.00011393,9.5565e-05,5.8833e-05,0.00013233,0.00012742,0.00012421,0.00011482,9.4424e-05,5.5318e-05
444,0.00010339,0.00010027,9.7157e-05,9.0927e-05,7.8469e-05,5.3551e-05,0.00011074,0.00010813,0.00010438,9.7964e-05,8.2584e-05,5.4312e-05
446,0.00010045,9.7573e-05,9.4701e-05,8.8957e-05,7.7469e-05,5.4493e-05,0.00011125,0.00010819,0.00010496,9.8054e-05,8.3902e-05,5.721e-05
448,0.0001061,0.00010309,0.00010009,9.4076e-05,8.2052e-05,5.8005e-05,0.00011855,0.00011563,0.00011077,0.00010496,9.0166e-05,6.1858e-05
450,0.00011471,0.00011161,0.0001085,0.0001023,8.9894e-05,6.508e-05,0.00012813,0.0001251,0.00011991,0.00011362,9.8014e-05,6.763e-05
452,0.00011958,0.00011631,0.00011303,0.00010649,9.3387e-05,6.7191e-05,0.00013371,0.00013088,0.0001258,0.00011916,0.00010376,7.1838e-05
454,0.00012286,0.00011972,0.00011657,0.00011028,9.7699e-05,7.2538e-05,0.00013553,0.0001334,0.00012864,0.00012169,0.0001072,7.5382e-05
456,0.00012557,0.00012244,0.0001193,0.00011304,0.0001005,7.5431e-05,0.00013959,0.0001383,0.00013244,0.00012603,0.00011128,8.1308e-05
458,0.00013133,0.0001282,0.00012508,0.00011883,0.00010632,8.1313e-05,0.00014664,0.00014563,0.00013971,0.00013357,0.00011846,8.925e-05
460,0.00013695,0.00013425,0.00013156,0.00012618,0.00011541,9.3866e-05,0.00015142,0.00015102,0.00014529,0.0001401,0.00012652,0.00010021
462,0.00014142,0.00013949,0.00013757,0.00013372,0.00012601,0.00011061,0.00015433,0.00015475,0.00015004,0.00014621,0.00013472,0.00011403
464,0.00014454,0.00014358,0.00014263,0.00014071,0.00013688,0.00012923,0.00015704,0.0001578,0.00015426,0.00015201,0.00014489,0.00013192
