Wavelength [nm],Background nominal [29 yrs],Modulation nominal [25% 29 yrs],Modulation nominal [50% 29 yrs],Modulation nominal [100% 29 yrs],Modulation nominal [200% 29 yrs],Modulation nominal [400% 29 yrs],Background validated [32 yrs],Modulation validated [25% 32 yrs],Modulation validated [50% 32 yrs],Modulation validated [100% 32 yrs],Modulation validated [200% 32 yrs],Modulation validated [400% 32 yrs]
724,4.2623e-05,4.6764e-05,5.0906e-05,5.9189e-05,7.5755e-05,0.00010889,4.0706e-05,4.3946e-05,4.7492e-05,5.3314e-05,6.8782e-05,0.00010003
726,3.7172e-05,4.1487e-05,4.5802e-05,5.4432e-05,7.1693e-05,0.00010621,3.6284e-05,3.9418e-05,4.321e-05,4.925e-05,6.706e-05,9.5216e-05
728,3.6278e-05,4.1774e-05,4.727e-05,5.8262e-05,8.0246e-05,0.00012421,3.3362e-05,3.505e-05,4.0388e-05,4.6002e-05,5.9568e-05,9.1986e-05
730,3.1122e-05,3.6034e-05,4.0946e-05,5.0771e-05,7.042e-05,0.00010972,3.0886e-05,3.32e-05,3.7176e-05,4.391e-05,5.5296e-05,8.4116e-05
732,3.1776e-05,3.6673e-05,4.157e-05,5.1364e-05,7.0953e-05,0.00011013,2.8944e-05,3.192e-05,3.4958e-05,4.231e-05,5.4204e-05,8.243e-05
734,2.6053e-05,3.0474e-05,3.4895e-05,4.3736e-05,6.142e-05,9.6787e-05,2.784e-05,3.0794e-05,3.497e-05,4.0766e-05,5.424e-05,7.8316e-05
736,2.7662e-05,3.1999e-05,3.6335e-05,4.5008e-05,6.2354e-05,9.7046e-05,2.5854e-05,2.7583e-05,3.2294e-05,3.9148e-05,4.996e-05,7.0308e-05
738,2.567e-05,2.9403e-05,3.3135e-05,4.0599e-05,5.5528e-05,8.5385e-05,2.3816e-05,2.7273e-05,3.0552e-05,3.7016e-05,4.4342e-05,6.6028e-05
740,2.5968e-05,2.9847e-05,3.3725e-05,4.1483e-05,5.6998e-05,8.8029e-05,2.274e-05,2.5449e-05,2.8587e-05,3.5828e-05,3.9332e-05,6.6582e-05
742,3.0784e-05,3.4602e-05,3.842e-05,4.6056e-05,6.1328e-05,9.1871e-05,2.1527e-05,2.3915e-05,2.7219e-05,3.3482e-05,4.092e-05,6.389e-05
744,2.8744e-05,3.2802e-05,3.6859e-05,4.4975e-05,6.1206e-05,9.3668e-05,2.1432e-05,2.2516e-05,2.7031e-05,3.4696e-05,3.5648e-05,5.473e-05
746,2.2948e-05,2.553e-05,2.8113e-05,3.3277e-05,4.3607e-05,6.4266e-05,2.1385e-05,2.1109e-05,2.4838e-05,3.2706e-05,3.5646e-05,5.5592e-05
748,2.5102e-05,2.7545e-05,2.9987e-05,3.4873e-05,4.4643e-05,6.4185e-05,2.1333e-05,2.1646e-05,2.5149e-05,3.0116e-05,3.5774e-05,5.1004e-05
750,2.6071e-05,2.8498e-05,3.0925e-05,3.5779e-05,4.5486e-05,6.4901e-05,2.0036e-05,2.1771e-05,2.4344e-05,2.8128e-05,3.6134e-05,5.0324e-05
752,2.7678e-05,2.9372e-05,3.1067e-05,3.4456e-05,4.1235e-05,5.4793e-05,2.2185e-05,2.118e-05,2.3039e-05,3.0202e-05,3.302e-05,4.9213e-05
754,3.0317e-05,3.165e-05,3.2984e-05,3.5651e-05,4.0985e-05,5.1654e-05,2.2444e-05,2.2534e-05,2.5692e-05,2.8999e-05,2.9131e-05,4.6093e-05
756,3.1973e-05,3.3362e-05,3.4751e-05,3.7529e-05,4.3085e-05,5.4197e-05,2.3597e-05,2.3347e-05,2.5611e-05,2.9264e-05,3.1794e-05,4.4158e-05
758,3.6442e-05,3.7846e-05,3.925e-05,4.2058e-05,4.7674e-05,5.8906e-05,2.4586e-05,2.3958e-05,2.5664e-05,3.0186e-05,3.654e-05,3.9196e-05
760,4.3845e-05,4.5453e-05,4.7061e-05,5.0276e-05,5.6707e-05,6.957e-05,2.5311e-05,2.5282e-05,2.6688e-05,3.1424e-05,3.221e-05,4.4735e-05
762,4.2092e-05,4.3793e-05,4.5494e-05,4.8896e-05,5.57e-05,6.9308e-05,2.7849e-05,2.6621e-05,2.9658e-05,3.3475e-05,3.808e-05,4.5028e-05
764,4.3046e-05,4.4875e-05,4.6704e-05,5.0362e-05,5.7679e-05,7.2311e-05,2.9528e-05,2.985e-05,3.3756e-05,3.6284e-05,3.8896e-05,4.1184e-05
766,4.4589e-05,4.6117e-05,4.7646e-05,5.0704e-05,5.682e-05,6.9051e-05,3.1538e-05,3.2358e-05,3.559e-05,3.677e-05,3.8823e-05,4.7118e-05
768,4.7733e-05,4.8908e-05,5.0083e-05,5.2434e-05,5.7135e-05,6.6538e-05,3.3182e-05,3.3938e-05,3.5956e-05,3.5673e-05,3.9486e-05,6.2814e-05
770,4.8099e-05,4.9642e-05,5.1184e-05,5.427e-05,6.0442e-05,7.2785e-05,3.465e-05,3.6546e-05,3.7586e-05,4.0105e-05,4.4571e-05,5.9186e-05
772,5.2882e-05,5.4433e-05,5.5984e-05,5.9086e-05,6.5291e-05,7.77e-05,3.6306e-05,3.6614e-05,4.2818e-05,3.8932e-05,4.7064e-05,6.1488e-05
774,5.4649e-05,5.6716e-05,5.8782e-05,6.2916e-05,7.1183e-05,8.7718e-05,3.9274e-05,3.9346e-05,4.331e-05,4.3168e-05,5.0236e-05,6.4574e-05
776,5.0099e-05,5.1565e-05,5.3031e-05,5.5963e-05,6.1827e-05,7.3554e-05,4.0824e-05,3.907e-05,4.619e-05,4.4704e-05,5.5212e-05,8.5712e-05
778,5.9994e-05,6.2411e-05,6.4827e-05,6.9661e-05,7.9327e-05,9.866e-05,4.4342e-05,4.2726e-05,4.823e-05,4.673e-05,6.4558e-05,8.676e-05
780,4.8217e-05,4.9222e-05,5.0227e-05,5.2238e-05,5.6259e-05,6.4301e-05,4.6484e-05,4.7598e-05,5.6158e-05,5.1692e-05,6.5418e-05,8.7406e-05
