Wavelength [nm],Background nominal [28 yrs],Modulation nominal [25% 28 yrs],Modulation nominal [50% 28 yrs],Modulation nominal [100% 28 yrs],Modulation nominal [200% 28 yrs],Modulation nominal [400% 28 yrs],Background validated [32 yrs],Modulation validated [25% 32 yrs],Modulation validated [50% 32 yrs],Modulation validated [100% 32 yrs],Modulation validated [200% 32 yrs],Modulation validated [400% 32 yrs]
762,4.219e-05,4.3879e-05,4.5567e-05,4.8945e-05,5.57e-05,6.9211e-05,3.1748e-05,2.6573e-05,3.2678e-05,3.1113e-05,4.267e-05,2.6863e-05
764,4.3153e-05,4.4968e-05,4.6784e-05,5.0416e-05,5.7679e-05,7.2204e-05,3.2126e-05,2.8882e-05,3.371e-05,3.2707e-05,4.0382e-05,3.2686e-05
766,4.4691e-05,4.6207e-05,4.7723e-05,5.0755e-05,5.682e-05,6.8948e-05,3.3964e-05,3.0121e-05,3.6748e-05,3.387e-05,4.0341e-05,2.8735e-05
768,4.7845e-05,4.9007e-05,5.0168e-05,5.249e-05,5.7135e-05,6.6425e-05,3.643e-05,3.2816e-05,3.6568e-05,3.344e-05,4.0867e-05,2.658e-05
770,4.8204e-05,4.9734e-05,5.1264e-05,5.4323e-05,6.0442e-05,7.2679e-05,3.5532e-05,3.5388e-05,3.6978e-05,3.5813e-05,4.4865e-05,3.8187e-05
772,5.2981e-05,5.4519e-05,5.6058e-05,5.9136e-05,6.5291e-05,7.7601e-05,3.9114e-05,3.5076e-05,3.8852e-05,3.7158e-05,4.5981e-05,4.2528e-05
774,5.4743e-05,5.6798e-05,5.8853e-05,6.2963e-05,7.1183e-05,8.7624e-05,3.993e-05,3.6672e-05,4.3866e-05,3.7732e-05,5.5046e-05,5.3262e-05
776,5.0197e-05,5.1651e-05,5.3105e-05,5.6012e-05,6.1827e-05,7.3456e-05,4.2664e-05,4.043e-05,4.5872e-05,4.0243e-05,5.929e-05,5.9941e-05
778,6.0093e-05,6.2498e-05,6.4902e-05,6.971e-05,7.9327e-05,9.8561e-05,4.176e-05,4.3702e-05,4.4101e-05,4.6884e-05,5.8308e-05,8.1327e-05
780,4.8299e-05,4.9294e-05,5.0289e-05,5.2279e-05,5.6259e-05,6.422e-05,4.571e-05,4.4376e-05,4.6598e-05,4.6038e-05,6.7052e-05,8.7861e-05
