9.7673e-06,1.6485e-05,9.7551e-06,1.8362e-05,9.7429e-06,1.4773e-05,9.7186e-06,1.6511e-05,9.67e-06,1.896e-05,9.5727e-06,2.0427e-05
8.4009e-06,1.4813e-05,8.4795e-06,1.5574e-05,8.558e-06,1.7283e-05,8.7152e-06,1.6672e-05,9.0295e-06,1.8528e-05,9.658e-06,1.8993e-05
9.1669e-06,1.2715e-05,9.4861e-06,1.6414e-05,9.8053e-06,1.5173e-05,1.0444e-05,1.5652e-05,1.1721e-05,1.8579e-05,1.4274e-05,1.9548e-05
1.0805e-05,1.1748e-05,1.0993e-05,1.5588e-05,1.1182e-05,1.533e-05,1.1558e-05,1.5545e-05,1.2312e-05,1.898e-05,1.3819e-05,2.0551e-05
1.3841e-05,1.3548e-05,1.3759e-05,1.6808e-05,1.3677e-05,1.5418e-05,1.3512e-05,1.5543e-05,1.3182e-05,1.8677e-05,1.2523e-05,2.077e-05
1.3039e-05,1.3257e-05,1.3005e-05,1.5537e-05,1.2972e-05,1.3412e-05,1.2904e-05,1.5728e-05,1.2769e-05,1.9672e-05,1.2498e-05,1.9174e-05
1.1949e-05,1.2784e-05,1.2106e-05,1.5096e-05,1.2263e-05,1.2521e-05,1.2577e-05,1.5488e-05,1.3206e-05,1.9589e-05,1.4463e-05,1.9099e-05
1.2518e-05,1.2152e-05,1.2344e-05,1.4718e-05,1.217e-05,1.3441e-05,1.1823e-05,1.6056e-05,1.1127e-05,1.8914e-05,9.7353e-06,2.0309e-05
8.1753e-06,1.2589e-05,8.3571e-06,1.5738e-05,8.5389e-06,1.4004e-05,8.9025e-06,1.6496e-05,9.6297e-06,1.82e-05,1.1084e-05,1.978e-05
1.0484e-05,1.273e-05,1.0704e-05,1.4135e-05,1.0924e-05,1.1451e-05,1.1364e-05,1.5092e-05,1.2244e-05,1.8352e-05,1.4004e-05,1.7662e-05
1.059e-05,1.4157e-05,1.0819e-05,1.4426e-05,1.1048e-05,1.3093e-05,1.1506e-05,1.4087e-05,1.2422e-05,1.7751e-05,1.4253e-05,1.8418e-05
1.1422e-05,1.4854e-05,1.1528e-05,1.5881e-05,1.1635e-05,1.3595e-05,1.1848e-05,1.5071e-05,1.2275e-05,1.8235e-05,1.3128e-05,1.8663e-05
1.1344e-05,1.4862e-05,1.1578e-05,1.6215e-05,1.1812e-05,1.5017e-05,1.2281e-05,1.6774e-05,1.3217e-05,1.8507e-05,1.509e-05,1.8658e-05
1.5179e-05,1.8931e-05,1.53e-05,1.8539e-05,1.542e-05,1.8068e-05,1.5662e-05,1.8983e-05,1.6144e-05,1.9393e-05,1.711e-05,1.8914e-05
2.351e-05,2.4247e-05,2.3479e-05,2.4672e-05,2.3448e-05,2.3587e-05,2.3386e-05,2.3549e-05,2.3261e-05,2.3502e-05,2.3012e-05,2.1129e-05
4.4155e-05,4.0052e-05,4.3429e-05,3.9542e-05,4.2703e-05,3.7074e-05,4.1252e-05,3.7556e-05,3.835e-05,3.4048e-05,3.2544e-05,2.8592e-05
