6.742e-06,6.2434e-06,7.5235e-06,5.8551e-06,8.305e-06,7.1432e-06,9.868e-06,1.1148e-05,1.2994e-05,1.2761e-05,1.9246e-05,2.3051e-05
4.8587e-06,6.0944e-06,5.6619e-06,6.3318e-06,6.4651e-06,7.9473e-06,8.0715e-06,1.0385e-05,1.1284e-05,1.3277e-05,1.771e-05,2.2618e-05
5.8673e-06,5.3112e-06,6.7577e-06,6.0306e-06,7.6481e-06,7.2161e-06,9.4289e-06,1.109e-05,1.2991e-05,1.3206e-05,2.0114e-05,2.4495e-05
5.2514e-06,5.686e-06,5.9723e-06,7.0138e-06,6.6932e-06,6.8898e-06,8.1351e-06,1.1098e-05,1.1019e-05,1.2965e-05,1.6786e-05,2.2556e-05
5.9803e-06,6.6871e-06,6.8951e-06,6.8002e-06,7.8098e-06,7.1938e-06,9.6394e-06,1.0944e-05,1.3299e-05,1.1959e-05,2.0617e-05,2.2676e-05
6.0289e-06,5.9201e-06,6.8755e-06,6.38e-06,7.7221e-06,6.8618e-06,9.4154e-06,1.1343e-05,1.2802e-05,1.2825e-05,1.9575e-05,2.2102e-05
6.5865e-06,5.2595e-06,7.4078e-06,5.7938e-06,8.2291e-06,6.7917e-06,9.8716e-06,1.1126e-05,1.3157e-05,1.2607e-05,1.9727e-05,2.1747e-05
6.4162e-06,5.5387e-06,7.0668e-06,6.0881e-06,7.7174e-06,6.1324e-06,9.0185e-06,1.0084e-05,1.1621e-05,1.2728e-05,1.6825e-05,2.0624e-05
6.377e-06,5.6564e-06,7.2895e-06,5.5353e-06,8.2021e-06,7.9118e-06,1.0027e-05,9.642e-06,1.3677e-05,1.2218e-05,2.0977e-05,1.9741e-05
5.6888e-06,4.446e-06,6.8611e-06,5.5853e-06,8.0334e-06,6.9036e-06,1.0378e-05,8.6028e-06,1.5067e-05,1.2364e-05,2.4446e-05,2.0849e-05
5.8657e-06,4.4469e-06,6.8941e-06,5.6915e-06,7.9224e-06,6.438e-06,9.9791e-06,9.4922e-06,1.4093e-05,1.2663e-05,2.2319e-05,1.9074e-05
6.2657e-06,4.5403e-06,7.3209e-06,6.8872e-06,8.3761e-06,7.023e-06,1.0486e-05,9.2788e-06,1.4707e-05,1.192e-05,2.3149e-05,1.8777e-05
6.9584e-06,4.9408e-06,8.2104e-06,6.5446e-06,9.4624e-06,6.7182e-06,1.1966e-05,9.8662e-06,1.6974e-05,1.2622e-05,2.699e-05,1.9646e-05
7.9188e-06,5.6662e-06,9.2904e-06,6.9892e-06,1.0662e-05,7.8422e-06,1.3405e-05,1.1138e-05,1.8891e-05,1.4293e-05,2.9864e-05,2.2454e-05
