2.6357e-05,2.4896e-05,2.6601e-05,2.3232e-05,2.6846e-05,2.2115e-05,2.7335e-05,2.3023e-05,2.8263e-05,2.2141e-05
1.8625e-05,2.2742e-05,1.8821e-05,2.1722e-05,1.9018e-05,1.9999e-05,1.941e-05,2e-05,2.0156e-05,1.9942e-05
2.6806e-05,2.1992e-05,2.705e-05,2.0073e-05,2.7294e-05,2.0136e-05,2.7783e-05,1.9716e-05,2.8711e-05,2.1064e-05
2.8489e-05,2.3152e-05,2.8735e-05,2.1593e-05,2.8982e-05,2.0098e-05,2.9476e-05,2.1432e-05,3.0414e-05,2.2148e-05
2.1009e-05,2.2575e-05,2.1184e-05,2.1074e-05,2.1359e-05,2.1122e-05,2.1709e-05,2.0765e-05,2.2375e-05,2.2888e-05
1.913e-05,2.1474e-05,1.9291e-05,2.0628e-05,1.9451e-05,2.1708e-05,1.9773e-05,2.2486e-05,2.0384e-05,2.124e-05
1.8781e-05,2.1778e-05,1.8921e-05,1.9058e-05,1.9061e-05,2.1231e-05,1.9341e-05,2.0775e-05,1.9873e-05,2.0633e-05
2.2659e-05,1.9258e-05,2.2783e-05,1.8939e-05,2.2907e-05,2.1782e-05,2.3154e-05,1.9584e-05,2.3625e-05,2.3107e-05
2.655e-05,1.9287e-05,2.6764e-05,1.8714e-05,2.6977e-05,1.9446e-05,2.7404e-05,2.0385e-05,2.8216e-05,2.1015e-05
2.0404e-05,1.8899e-05,2.0499e-05,1.9038e-05,2.0593e-05,1.8774e-05,2.0782e-05,2.2003e-05,2.1142e-05,2.0399e-05
2.4054e-05,1.7824e-05,2.414e-05,1.8657e-05,2.4226e-05,1.9398e-05,2.4398e-05,2.1963e-05,2.4724e-05,2.2332e-05
2.8682e-05,2.1506e-05,2.8664e-05,2.1758e-05,2.8645e-05,2.2996e-05,2.8609e-05,2.3542e-05,2.8541e-05,2.3772e-05
3.7862e-05,2.7992e-05,3.7597e-05,2.764e-05,3.7332e-05,2.9632e-05,3.6802e-05,3.0452e-05,3.5796e-05,2.892e-05
5.8078e-05,4.3676e-05,5.7422e-05,4.2588e-05,5.6765e-05,4.422e-05,5.5452e-05,4.4884e-05,5.2958e-05,4.1748e-05
9.5153e-05,7.1108e-05,9.3855e-05,6.9796e-05,9.2556e-05,7.1216e-05,8.9959e-05,6.972e-05,8.5024e-05,6.502e-05
0.00014591,0.00011233,0.00014349,0.00010979,0.00014107,0.00011086,0.00013623,0.00010979,0.00012704,0.00010095
0.00023001,0.00017622,0.00022561,0.00017272,0.00022121,0.0001727,0.0002124,0.00016757,0.00019567,0.00015536
0.00033016,0.0002592,0.00032298,0.00025284,0.0003158,0.00025032,0.00030144,0.00023912,0.00027415,0.00022304
0.00045375,0.00035964,0.00044275,0.00034892,0.00043175,0.00034404,0.00040974,0.00033004,0.00036794,0.00029956
0.0005928,0.000481,0.00057681,0.00046712,0.00056081,0.00045796,0.00052883,0.0004344,0.00046806,0.0003886
0.00072547,0.00060632,0.00070416,0.00058856,0.00068284,0.00057384,0.00064021,0.00054032,0.00055922,0.00047788
0.00081093,0.00070936,0.00078512,0.00068668,0.00075932,0.00066636,0.00070772,0.00062404,0.00060967,0.00054276
0.00084554,0.00077408,0.00081652,0.00074676,0.00078749,0.00072372,0.00072944,0.00067284,0.00061915,0.00057532
0.00083903,0.0007964,0.00080807,0.0007668,0.0007771,0.00074068,0.00071518,0.00068252,0.00059752,0.0005716
0.00079633,0.00077196,0.00076494,0.00074068,0.00073355,0.0007124,0.00067077,0.00065312,0.00055149,0.00053684
0.00071657,0.00071412,0.00068626,0.00068244,0.00065596,0.00065592,0.00059535,0.00059748,0.00048019,0.00048204
0.00060432,0.00062364,0.00057708,0.00059412,0.00054983,0.00056836,0.00049534,0.0005138,0.0003918,0.00040728
0.0004703,0.00051052,0.00044787,0.00048432,0.00042544,0.00046244,0.00038059,0.00041444,0.00029537,0.00032172
0.00032734,0.00038356,0.00031095,0.00036204,0.00029456,0.00034492,0.00026179,0.0003066,0.00019952,0.0002342
0.00020241,0.00025688,0.00019158,0.00024156,0.00018075,0.00022848,0.00015909,0.0002018,0.00011794,0.00015
0.00012413,0.00015483,0.00011664,0.00014379,0.00010915,0.00013582,9.4175e-05,0.0001168,6.5713e-05,8.3652e-05
9.2499e-05,0.00010138,8.6147e-05,9.3204e-05,7.9794e-05,8.7116e-05,6.7089e-05,7.2784e-05,4.295e-05,4.7432e-05
8.8637e-05,8.824e-05,8.232e-05,8.1192e-05,7.6003e-05,7.5492e-05,6.3369e-05,6.2064e-05,3.9364e-05,3.8652e-05
8.9806e-05,8.9472e-05,8.3227e-05,8.2532e-05,7.6649e-05,7.5764e-05,6.3491e-05,6.1476e-05,3.8492e-05,3.772e-05
9.6155e-05,9.6088e-05,8.9214e-05,8.7936e-05,8.2274e-05,8.086e-05,6.8393e-05,6.628e-05,4.2018e-05,4.0284e-05
0.00010647,0.00010461,9.9194e-05,9.5544e-05,9.1917e-05,8.8684e-05,7.7362e-05,7.2816e-05,4.9708e-05,4.3916e-05
0.00011097,0.00010988,0.00010352,0.00010117,9.6074e-05,9.38e-05,8.1177e-05,7.836e-05,5.2873e-05,4.8264e-05
0.00011591,0.00011218,0.00010875,0.00010425,0.00010159,9.6252e-05,8.7262e-05,8.2056e-05,6.0046e-05,5.2644e-05
0.00012198,0.00011752,0.00011532,0.00011046,0.00010867,0.00010211,9.5363e-05,8.7484e-05,7.0078e-05,6.0752e-05
0.00013001,0.00012442,0.00012385,0.00011859,0.00011768,0.00011019,0.00010535,9.6212e-05,8.1915e-05,7.2068e-05
0.00013742,0.00013247,0.00013203,0.00012716,0.00012665,0.00011944,0.00011588,0.00010801,9.5426e-05,8.6184e-05
0.00014671,0.00014164,0.00014248,0.00013764,0.00013824,0.00013112,0.00012978,0.00012153,0.00011369,0.00010315
0.00015999,0.0001513,0.00015715,0.00015006,0.00015432,0.0001439,0.00014865,0.00013828,0.00013787,0.00012448
0.00017458,0.00016538,0.00017353,0.00016572,0.00017249,0.00016119,0.00017041,0.00015794,0.00016645,0.0001521
0.00019161,0.00018127,0.00019288,0.00018444,0.00019415,0.0001822,0.0001967,0.00018227,0.00020153,0.00018478
0.00019927,0.00018719,0.00020256,0.00019209,0.00020584,0.00019188,0.00021242,0.0001963,0.00022491,0.00020656
0.00020148,0.00018858,0.00020645,0.00019566,0.00021142,0.00019811,0.00022135,0.00020536,0.00024022,0.0002226
0.00020184,0.0001896,0.00020824,0.00019698,0.00021463,0.00020118,0.00022741,0.00021164,0.00025171,0.00023272
0.00019898,0.00018491,0.00020637,0.00019402,0.00021375,0.00019944,0.00022853,0.00021264,0.0002566,0.00023736
0.00019865,0.00018595,0.00020673,0.00019556,0.00021482,0.00020341,0.00023099,0.00021764,0.00026172,0.00024596
0.0002109,0.00019847,0.00021979,0.00021,0.00022868,0.00021776,0.00024646,0.00023468,0.00028024,0.00026656
0.00022586,0.00021512,0.00023553,0.0002266,0.00024519,0.000236,0.00026451,0.00025548,0.00030123,0.00029128
0.00024608,0.00022492,0.00025597,0.00023732,0.00026586,0.00024636,0.00028564,0.00026676,0.00032323,0.00030236
0.00030552,0.00024504,0.00031519,0.00025684,0.00032485,0.00026712,0.00034418,0.00028636,0.0003809,0.00032132
0.00048122,0.00032548,0.00049055,0.00033672,0.00049988,0.00034716,0.00051854,0.00036576,0.000554,0.00040064
0.00086831,0.0005564,0.00087715,0.00056656,0.000886,0.00057636,0.00090368,0.00059516,0.00093729,0.00062956
0.0014818,0.0010048,0.0014902,0.0010139,0.0014986,0.001024,0.0015153,0.0010415,0.001547,0.0010742
0.0022883,0.001677,0.0022972,0.0016844,0.0023061,0.0016956,0.0023239,0.0017106,0.0023577,0.0017404
0.003095,0.0023888,0.0031062,0.0023964,0.0031174,0.0024076,0.0031398,0.0024228,0.0031824,0.002454
0.003882,0.0031436,0.0038967,0.003152,0.0039115,0.0031668,0.0039409,0.0031864,0.0039969,0.0032284
0.0045779,0.0039048,0.0045965,0.003918,0.0046151,0.003938,0.0046523,0.0039652,0.0047229,0.0040244
0.0050918,0.004564,0.0051136,0.0045824,0.0051353,0.0046064,0.0051788,0.0046412,0.0052614,0.0047184
0.0053922,0.005008,0.0054161,0.005028,0.0054399,0.0050564,0.0054876,0.0050972,0.0055782,0.0051836
0.0053931,0.0051092,0.0054187,0.0051312,0.0054442,0.0051604,0.0054953,0.0052076,0.0055923,0.0052992
0.0049382,0.0048008,0.0049652,0.0048244,0.0049922,0.0048556,0.0050463,0.0049064,0.005149,0.0050032
0.004144,0.0041944,0.0041715,0.0042196,0.004199,0.004252,0.0042539,0.0043044,0.0043582,0.004406
0.0032738,0.0034228,0.0032986,0.0034468,0.0033234,0.0034776,0.0033731,0.0035272,0.0034675,0.0036236
0.0023425,0.0025704,0.0023599,0.0025884,0.0023772,0.002612,0.0024119,0.0026496,0.0024778,0.0027252
0.0013914,0.0017121,0.0013981,0.0017214,0.0014049,0.0017334,0.0014183,0.0017528,0.0014438,0.0017916
0.00071034,0.00095484,0.0007071,0.00095388,0.00070385,0.00095488,0.00069737,0.00095384,0.00068505,0.00095036
0.00046034,0.00054668,0.00044996,0.00053824,0.00043959,0.00053088,0.00041884,0.00051412,0.00037941,0.00047688
