5.2894e-06,7.5638e-06,6.5355e-06,6.8886e-06,7.7816e-06,1.0455e-05,1.0274e-05,1.3383e-05,1.5258e-05,1.8258e-05,2.5227e-05,3.2855e-05
6.478e-06,7.3156e-06,7.6134e-06,6.9748e-06,8.7488e-06,9.8734e-06,1.102e-05,1.2863e-05,1.5561e-05,1.7673e-05,2.4644e-05,3.0901e-05
6.247e-06,7.3598e-06,7.4645e-06,7.2028e-06,8.6819e-06,9.9028e-06,1.1117e-05,1.3056e-05,1.5987e-05,1.7637e-05,2.5726e-05,3.1171e-05
4.8131e-06,7.2894e-06,6.069e-06,6.766e-06,7.325e-06,9.7322e-06,9.8368e-06,1.3154e-05,1.4861e-05,1.8019e-05,2.4908e-05,3.1061e-05
6.1717e-06,7.193e-06,7.7308e-06,7.0236e-06,9.29e-06,8.9442e-06,1.2408e-05,1.3024e-05,1.8645e-05,1.7347e-05,3.1118e-05,2.7272e-05
6.7582e-06,6.9956e-06,8.3293e-06,7.102e-06,9.9004e-06,9.3216e-06,1.3043e-05,1.1777e-05,1.9327e-05,1.7664e-05,3.1896e-05,2.7944e-05
6.2508e-06,6.6426e-06,7.4689e-06,7.1494e-06,8.6871e-06,9.1262e-06,1.1123e-05,1.1618e-05,1.5996e-05,1.7345e-05,2.5741e-05,2.6963e-05
4.8408e-06,6.371e-06,6.1124e-06,6.8078e-06,7.384e-06,9.0214e-06,9.9273e-06,1.1306e-05,1.5014e-05,1.4904e-05,2.5187e-05,2.6096e-05
6.3636e-06,6.6942e-06,7.282e-06,6.4878e-06,8.2005e-06,8.4534e-06,1.0037e-05,1.0378e-05,1.3711e-05,1.6386e-05,2.1059e-05,2.3843e-05
5.652e-06,6.633e-06,6.7458e-06,6.9184e-06,7.8396e-06,8.0902e-06,1.0027e-05,9.9366e-06,1.4403e-05,1.6544e-05,2.3153e-05,2.117e-05
4.9858e-06,6.456e-06,6.0168e-06,7.5452e-06,7.0479e-06,8.5578e-06,9.11e-06,1.0337e-05,1.3234e-05,1.6566e-05,2.1483e-05,2.1429e-05
6.4613e-06,7.5698e-06,7.5776e-06,9.1094e-06,8.694e-06,1.0253e-05,1.0927e-05,1.2354e-05,1.5392e-05,1.8322e-05,2.4323e-05,2.4882e-05
1.1015e-05,1.1085e-05,1.2518e-05,1.3107e-05,1.4021e-05,1.4068e-05,1.7027e-05,1.7607e-05,2.304e-05,2.539e-05,3.5064e-05,3.4392e-05
1.8837e-05,1.8387e-05,2.1357e-05,2.1106e-05,2.3876e-05,2.3562e-05,2.8915e-05,2.8226e-05,3.8994e-05,3.9818e-05,5.9151e-05,5.7212e-05
3.2055e-05,3.0214e-05,3.6619e-05,3.4876e-05,4.1182e-05,3.8144e-05,5.0309e-05,4.6724e-05,6.8564e-05,6.413e-05,0.00010507,9.9292e-05
4.9005e-05,4.5978e-05,5.6935e-05,5.384e-05,6.4866e-05,6.0102e-05,8.0727e-05,7.3726e-05,0.00011245,0.00010346,0.00017589,0.00016471
7.0374e-05,6.5018e-05,8.4517e-05,7.851e-05,9.866e-05,8.9774e-05,0.00012695,0.00011392,0.00018352,0.00016345,0.00029667,0.0002727
8.8882e-05,8.3518e-05,0.00011076,0.00010474,0.00013264,0.00012279,0.0001764,0.00016166,0.00026393,0.0002376,0.00043897,0.00041172
0.0001084,0.00010155,0.00014011,0.00013213,0.00017182,0.00016021,0.00023524,0.00021712,0.00036208,0.0003298,0.00061576,0.00058738
0.00012623,0.00011875,0.00017024,0.00016133,0.00021425,0.00020166,0.00030227,0.00028208,0.00047832,0.00044098,0.00083041,0.00080576
0.00013752,0.00012842,0.00019502,0.00018404,0.00025253,0.00023832,0.00036753,0.00034448,0.00059754,0.00055514,0.0010576,0.0010308
0.0001361,0.00012475,0.0002061,0.00019169,0.00027611,0.00025818,0.00041611,0.00038848,0.00069613,0.00064706,0.0012562,0.001216
0.00011766,0.00010788,0.00019743,0.00018372,0.00027719,0.00025966,0.00043671,0.00040846,0.00075575,0.00070692,0.0013938,0.001344
9.0346e-05,8.3472e-05,0.00017614,0.00016561,0.00026193,0.00024764,0.00043352,0.0004089,0.0007767,0.00073396,0.0014631,0.0014092
6.6854e-05,6.3076e-05,0.0001538,0.00014588,0.00024074,0.00022894,0.00041462,0.0003953,0.00076239,0.00072924,0.0014579,0.0014049
5.3452e-05,5.1984e-05,0.00013678,0.0001317,0.00022011,0.00021102,0.00038676,0.00037218,0.00072007,0.00069672,0.0013867,0.0013395
4.5287e-05,4.5744e-05,0.00012076,0.00011749,0.00019624,0.00018849,0.00034719,0.00033492,0.0006491,0.00063074,0.0012529,0.0012022
4.1552e-05,4.1858e-05,0.00010714,0.00010297,0.00017273,0.00016296,0.00030391,0.0002871,0.00056626,0.00053978,0.001091,0.0010172
3.8883e-05,3.9322e-05,9.2548e-05,8.7952e-05,0.00014621,0.00013552,0.00025354,0.00023302,0.0004682,0.0004342,0.00089752,0.0008051
3.6435e-05,3.764e-05,7.6276e-05,7.311e-05,0.00011612,0.00010771,0.0001958,0.00017845,0.00035517,0.00032544,0.0006739,0.00059178
3.4527e-05,3.6334e-05,6.0936e-05,6.0156e-05,8.7345e-05,8.2782e-05,0.00014016,0.00012856,0.0002458,0.00022544,0.00045707,0.00040062
