5.2894e-06,7.7506e-06,6.5355e-06,9.4406e-06,7.7816e-06,8.488e-06,1.0274e-05,1.1472e-05,1.5258e-05,1.8401e-05,2.5227e-05,3.3904e-05
6.478e-06,7.1932e-06,7.6134e-06,8.4422e-06,8.7488e-06,8.1172e-06,1.102e-05,1.1003e-05,1.5561e-05,1.7256e-05,2.4644e-05,3.1268e-05
6.247e-06,7.0168e-06,7.4645e-06,8.3518e-06,8.6819e-06,8.1074e-06,1.1117e-05,1.1367e-05,1.5987e-05,1.7338e-05,2.5726e-05,3.0828e-05
4.8131e-06,6.8478e-06,6.069e-06,8.7372e-06,7.325e-06,8.1042e-06,9.8368e-06,1.116e-05,1.4861e-05,1.851e-05,2.4908e-05,2.9948e-05
6.1717e-06,7.5612e-06,7.7308e-06,8.782e-06,9.29e-06,8.2196e-06,1.2408e-05,1.0705e-05,1.8645e-05,1.707e-05,3.1118e-05,2.7988e-05
6.7582e-06,7.14e-06,8.3293e-06,8.6952e-06,9.9004e-06,8.17e-06,1.3043e-05,1.0465e-05,1.9327e-05,1.6991e-05,3.1896e-05,2.7586e-05
6.2508e-06,6.6966e-06,7.4689e-06,8.2934e-06,8.6871e-06,8.04e-06,1.1123e-05,9.922e-06,1.5996e-05,1.6693e-05,2.5741e-05,2.7613e-05
4.8408e-06,6.5006e-06,6.1124e-06,7.8636e-06,7.384e-06,8.684e-06,9.9273e-06,9.1956e-06,1.5014e-05,1.592e-05,2.5187e-05,2.6016e-05
6.3636e-06,6.6932e-06,7.282e-06,7.5874e-06,8.2005e-06,8.0228e-06,1.0037e-05,8.8812e-06,1.3711e-05,1.5036e-05,2.1059e-05,2.3709e-05
5.652e-06,6.2762e-06,6.7458e-06,7.7588e-06,7.8396e-06,8.2838e-06,1.0027e-05,8.7918e-06,1.4403e-05,1.4268e-05,2.3153e-05,2.3662e-05
4.9858e-06,6.3864e-06,6.0168e-06,7.963e-06,7.0479e-06,8.609e-06,9.11e-06,9.4954e-06,1.3234e-05,1.5944e-05,2.1483e-05,2.5701e-05
6.4613e-06,7.3096e-06,7.5776e-06,9.2126e-06,8.694e-06,9.9284e-06,1.0927e-05,1.1221e-05,1.5392e-05,1.6615e-05,2.4323e-05,2.7728e-05
1.1015e-05,1.0692e-05,1.2518e-05,1.2711e-05,1.4021e-05,1.4195e-05,1.7027e-05,1.6149e-05,2.304e-05,2.2641e-05,3.5064e-05,3.7374e-05
1.8837e-05,1.7786e-05,2.1357e-05,2.0509e-05,2.3876e-05,2.3105e-05,2.8915e-05,2.6258e-05,3.8994e-05,3.6656e-05,5.9151e-05,5.8814e-05
3.2055e-05,2.88e-05,3.6619e-05,3.3764e-05,4.1182e-05,3.7882e-05,5.0309e-05,4.4762e-05,6.8564e-05,6.143e-05,0.00010507,9.732e-05
4.9005e-05,4.4352e-05,5.6935e-05,5.1784e-05,6.4866e-05,5.8668e-05,8.0727e-05,7.2054e-05,0.00011245,9.9918e-05,0.00017589,0.00016271
