9.7673e-06,1.5033e-05,9.7551e-06,1.8825e-05,9.7429e-06,1.9206e-05,9.7186e-06,1.519e-05,9.67e-06,1.9422e-05,9.5727e-06,1.875e-05
8.4009e-06,1.4412e-05,8.4795e-06,1.9255e-05,8.558e-06,1.6822e-05,8.7152e-06,1.6919e-05,9.0295e-06,1.9609e-05,9.658e-06,1.9151e-05
9.1669e-06,1.3464e-05,9.4861e-06,1.8019e-05,9.8053e-06,1.8177e-05,1.0444e-05,1.5954e-05,1.1721e-05,1.8086e-05,1.4274e-05,1.844e-05
1.0805e-05,1.4363e-05,1.0993e-05,1.7498e-05,1.1182e-05,1.6999e-05,1.1558e-05,1.5583e-05,1.2312e-05,1.8345e-05,1.3819e-05,1.7503e-05
1.3841e-05,1.3606e-05,1.3759e-05,1.7901e-05,1.3677e-05,1.7386e-05,1.3512e-05,1.5968e-05,1.3182e-05,1.7762e-05,1.2523e-05,1.8911e-05
1.3039e-05,1.2989e-05,1.3005e-05,1.735e-05,1.2972e-05,1.5662e-05,1.2904e-05,1.5604e-05,1.2769e-05,1.7587e-05,1.2498e-05,1.9265e-05
1.1949e-05,1.3245e-05,1.2106e-05,1.7246e-05,1.2263e-05,1.4241e-05,1.2577e-05,1.572e-05,1.3206e-05,1.7964e-05,1.4463e-05,2.023e-05
1.2518e-05,1.1746e-05,1.2344e-05,1.6612e-05,1.217e-05,1.5191e-05,1.1823e-05,1.588e-05,1.1127e-05,1.6608e-05,9.7353e-06,1.9478e-05
8.1753e-06,1.1969e-05,8.3571e-06,1.8523e-05,8.5389e-06,1.5149e-05,8.9025e-06,1.4733e-05,9.6297e-06,1.7461e-05,1.1084e-05,1.9856e-05
1.0484e-05,1.2878e-05,1.0704e-05,1.7088e-05,1.0924e-05,1.4155e-05,1.1364e-05,1.4575e-05,1.2244e-05,1.7126e-05,1.4004e-05,2.1671e-05
1.059e-05,1.2566e-05,1.0819e-05,1.67e-05,1.1048e-05,1.3812e-05,1.1506e-05,1.4536e-05,1.2422e-05,1.6267e-05,1.4253e-05,2.0409e-05
1.1422e-05,1.3577e-05,1.1528e-05,1.6872e-05,1.1635e-05,1.667e-05,1.1848e-05,1.5155e-05,1.2275e-05,1.6455e-05,1.3128e-05,2.0072e-05
1.1344e-05,1.5666e-05,1.1578e-05,1.8208e-05,1.1812e-05,1.7549e-05,1.2281e-05,1.6719e-05,1.3217e-05,1.6897e-05,1.509e-05,1.9226e-05
1.5179e-05,1.8192e-05,1.53e-05,2.0548e-05,1.542e-05,1.9214e-05,1.5662e-05,1.8956e-05,1.6144e-05,1.8934e-05,1.711e-05,2.0021e-05
2.351e-05,2.378e-05,2.3479e-05,2.5405e-05,2.3448e-05,2.4753e-05,2.3386e-05,2.3429e-05,2.3261e-05,2.3144e-05,2.3012e-05,2.3266e-05
4.4155e-05,4.0382e-05,4.3429e-05,4.2074e-05,4.2703e-05,4.0236e-05,4.1252e-05,3.8604e-05,3.835e-05,3.5094e-05,3.2544e-05,3.0714e-05
9.607e-05,8.4602e-05,9.3306e-05,8.189e-05,9.0543e-05,7.923e-05,8.5016e-05,7.2566e-05,7.3963e-05,6.36e-05,5.1857e-05,4.5974e-05
0.00017263,0.00015527,0.00016694,0.00014851,0.00016126,0.00014381,0.00014989,0.00013194,0.00012715,0.0001101,8.1672e-05,7.4802e-05
0.00027801,0.00025782,0.00026807,0.00024644,0.00025813,0.00023678,0.00023824,0.0002159,0.00019847,0.0001775,0.00011893,0.00011037
0.00041978,0.0003984,0.00040382,0.00038014,0.00038786,0.0003631,0.00035595,0.0003281,0.00029213,0.00026608,0.00016447,0.00015306
0.00059052,0.000567,0.00056693,0.00053954,0.00054335,0.00051484,0.00049618,0.00046468,0.00040184,0.00037126,0.00021316,0.00019931
0.0007644,0.00073916,0.00073271,0.00070324,0.00070103,0.00067156,0.00063767,0.00060406,0.00051094,0.00047836,0.00025748,0.00024312
0.00091522,0.00089184,0.00087629,0.0008493,0.00083736,0.00081098,0.0007595,0.00073092,0.00060378,0.00057288,0.00029234,0.00028002
0.0010213,0.0010046,0.0009768,0.0009554,0.00093233,0.00091188,0.00084339,0.00082268,0.0006655,0.00064068,0.00030974,0.00030414
0.0010523,0.0010402,0.0010057,0.00098962,0.00095915,0.0009446,0.000866,0.00085178,0.00067969,0.00065958,0.00030709,0.00030256
0.0010073,0.0010044,0.00096159,0.00095334,0.00091589,0.00090964,0.00082448,0.0008196,0.00064166,0.00062984,0.00027603,0.00027486
0.0009031,0.00090576,0.00086088,0.00085836,0.00081866,0.00081834,0.00073423,0.00073556,0.00056536,0.00056124,0.00022763,0.0002295
0.00076811,0.00075836,0.00073148,0.00071962,0.00069485,0.00068566,0.0006216,0.00061534,0.00047509,0.00046798,0.00018208,0.0001785
0.00060047,0.00057378,0.00057175,0.0005462,0.00054304,0.00052132,0.00048562,0.00046882,0.00037077,0.00035742,0.00014106,0.00013354
0.00040714,0.0003801,0.00038802,0.00036264,0.0003689,0.00034744,0.00033067,0.00031424,0.0002542,0.00024266,0.00010126,9.5796e-05
0.00023462,0.00021903,0.00022441,0.00021032,0.0002142,0.00020276,0.00019378,0.00018466,0.00015293,0.00014639,7.1235e-05,6.842e-05
0.0001337,0.00013233,0.00012893,0.00012742,0.00012416,0.00012421,0.00011463,0.00011482,9.5565e-05,9.4424e-05,5.7433e-05,5.5318e-05
0.00010458,0.00011074,0.00010132,0.00010813,9.8052e-05,0.00010438,9.1524e-05,9.7964e-05,7.8469e-05,8.2584e-05,5.2358e-05,5.4312e-05
0.00010169,0.00011125,9.8665e-05,0.00010819,9.5637e-05,0.00010496,8.9581e-05,9.8054e-05,7.7469e-05,8.3902e-05,5.3245e-05,5.721e-05
0.00010751,0.00011855,0.00010433,0.00011563,0.00010115,0.00011077,9.4782e-05,0.00010496,8.2052e-05,9.0166e-05,5.6592e-05,6.1858e-05
0.00011633,0.00012813,0.00011302,0.0001251,0.00010972,0.00011991,0.00010311,0.00011362,8.9894e-05,9.8014e-05,6.3461e-05,6.763e-05
0.00012142,0.00013371,0.00011792,0.00013088,0.00011441,0.0001258,0.00010741,0.00011916,9.3387e-05,0.00010376,6.5351e-05,7.1838e-05
0.00012493,0.00013553,0.00012153,0.0001334,0.00011812,0.00012864,0.00011131,0.00012169,9.7699e-05,0.0001072,7.047e-05,7.5382e-05
0.00012784,0.00013959,0.00012443,0.0001383,0.00012101,0.00013244,0.00011417,0.00012603,0.0001005,0.00011128,7.3158e-05,8.1308e-05
0.0001338,0.00014664,0.00013036,0.00014563,0.00012693,0.00013971,0.00012006,0.00013357,0.00010632,0.00011846,7.8847e-05,8.925e-05
0.00013959,0.00015142,0.00013657,0.00015102,0.00013354,0.00014529,0.0001275,0.0001401,0.00011541,0.00012652,9.1221e-05,0.00010021
0.00014414,0.00015433,0.00014188,0.00015475,0.00013961,0.00015004,0.00013508,0.00014621,0.00012601,0.00013472,0.00010789,0.00011403
0.00014724,0.00015704,0.00014595,0.0001578,0.00014465,0.00015426,0.00014206,0.00015201,0.00013688,0.00014489,0.00012653,0.00013192
0.00015109,0.00015832,0.00015101,0.00016154,0.00015094,0.00015827,0.00015078,0.00015823,0.00015046,0.00015716,0.00014983,0.0001557
0.00014857,0.00015903,0.00014987,0.00016412,0.00015116,0.00016221,0.00015375,0.00016582,0.00015894,0.00017299,0.0001693,0.00018451
0.00013996,0.00014941,0.00014293,0.00015496,0.0001459,0.00015594,0.00015184,0.00016299,0.00016372,0.00017675,0.00018748,0.00020333
