5.2894e-06,6.3678e-06,6.5355e-06,7.8396e-06,7.7816e-06,8.4114e-06,1.0274e-05,1.0885e-05,1.5258e-05,1.7765e-05,2.5227e-05,2.9903e-05
6.478e-06,6.8096e-06,7.6134e-06,7.3208e-06,8.7488e-06,8.214e-06,1.102e-05,1.1139e-05,1.5561e-05,1.7412e-05,2.4644e-05,2.7908e-05
6.247e-06,6.707e-06,7.4645e-06,7.7938e-06,8.6819e-06,8.8486e-06,1.1117e-05,1.0849e-05,1.5987e-05,1.7187e-05,2.5726e-05,2.8088e-05
4.8131e-06,6.521e-06,6.069e-06,7.5608e-06,7.325e-06,9.3174e-06,9.8368e-06,1.0537e-05,1.4861e-05,1.6389e-05,2.4908e-05,2.7252e-05
6.1717e-06,5.9822e-06,7.7308e-06,7.7058e-06,9.29e-06,8.9678e-06,1.2408e-05,1.0611e-05,1.8645e-05,1.5785e-05,3.1118e-05,2.594e-05
6.7582e-06,5.9136e-06,8.3293e-06,7.7682e-06,9.9004e-06,8.4552e-06,1.3043e-05,1.0836e-05,1.9327e-05,1.6641e-05,3.1896e-05,2.3157e-05
6.2508e-06,6.0238e-06,7.4689e-06,7.229e-06,8.6871e-06,8.6886e-06,1.1123e-05,1.103e-05,1.5996e-05,1.5754e-05,2.5741e-05,2.3685e-05
4.8408e-06,5.55e-06,6.1124e-06,7.1184e-06,7.384e-06,8.4448e-06,9.9273e-06,1.0487e-05,1.5014e-05,1.5701e-05,2.5187e-05,2.3173e-05
6.3636e-06,5.8366e-06,7.282e-06,6.9142e-06,8.2005e-06,7.3666e-06,1.0037e-05,1.0796e-05,1.3711e-05,1.5239e-05,2.1059e-05,2.1468e-05
5.652e-06,6.03e-06,6.7458e-06,7.3394e-06,7.8396e-06,8.089e-06,1.0027e-05,1.0968e-05,1.4403e-05,1.4195e-05,2.3153e-05,2.2881e-05
4.9858e-06,5.917e-06,6.0168e-06,7.2444e-06,7.0479e-06,8.5396e-06,9.11e-06,1.1557e-05,1.3234e-05,1.5078e-05,2.1483e-05,2.1141e-05
6.4613e-06,7.0932e-06,7.5776e-06,8.6044e-06,8.694e-06,9.719e-06,1.0927e-05,1.2898e-05,1.5392e-05,1.6327e-05,2.4323e-05,2.3746e-05
1.1015e-05,1.0711e-05,1.2518e-05,1.2823e-05,1.4021e-05,1.4155e-05,1.7027e-05,1.7234e-05,2.304e-05,2.3558e-05,3.5064e-05,3.5424e-05
1.8837e-05,1.8053e-05,2.1357e-05,2.0941e-05,2.3876e-05,2.3538e-05,2.8915e-05,2.794e-05,3.8994e-05,3.816e-05,5.9151e-05,5.8228e-05
3.2055e-05,2.9506e-05,3.6619e-05,3.4014e-05,4.1182e-05,3.8104e-05,5.0309e-05,4.6694e-05,6.8564e-05,6.281e-05,0.00010507,9.8044e-05
4.9005e-05,4.483e-05,5.6935e-05,5.2312e-05,6.4866e-05,5.9492e-05,8.0727e-05,7.378e-05,0.00011245,0.00010206,0.00017589,0.00016363
7.0374e-05,6.3752e-05,8.4517e-05,7.6358e-05,9.866e-05,8.9326e-05,0.00012695,0.00011349,0.00018352,0.00016212,0.00029667,0.00027186
8.8882e-05,8.1462e-05,0.00011076,0.00010128,0.00013264,0.00012107,0.0001764,0.00015986,0.00026393,0.00023646,0.00043897,0.0004093
0.0001084,9.8324e-05,0.00014011,0.0001273,0.00017182,0.00015605,0.00023524,0.00021294,0.00036208,0.00032578,0.00061576,0.00057858
0.00012623,0.00011321,0.00017024,0.00015419,0.00021425,0.00019396,0.00030227,0.00027306,0.00047832,0.0004308,0.00083041,0.00078138
0.00013752,0.00012154,0.00019502,0.00017493,0.00025253,0.00022622,0.00036753,0.00032958,0.00059754,0.00053494,0.0010576,0.00098604
0.0001361,0.00011706,0.0002061,0.00018047,0.00027611,0.00024322,0.00041611,0.00036814,0.00069613,0.00061824,0.0012562,0.0011521
0.00011766,9.9998e-05,0.00019743,0.00017182,0.00027719,0.0002425,0.00043671,0.0003852,0.00075575,0.00066874,0.0013938,0.0012633
9.0346e-05,7.7228e-05,0.00017614,0.00015426,0.00026193,0.00023032,0.00043352,0.00038468,0.0007767,0.00069118,0.0014631,0.0013222
6.6854e-05,5.922e-05,0.0001538,0.00013738,0.00024074,0.00021438,0.00041462,0.00037278,0.00076239,0.00068676,0.0014579,0.0013226
5.3452e-05,4.9612e-05,0.00013678,0.00012552,0.00022011,0.00019951,0.00038676,0.00035348,0.00072007,0.00065912,0.0013867,0.0012674
4.5287e-05,4.4468e-05,0.00012076,0.00011297,0.00019624,0.00018066,0.00034719,0.0003211,0.0006491,0.00060118,0.0012529,0.0011458
4.1552e-05,4.0972e-05,0.00010714,9.887e-05,0.00017273,0.00015694,0.00030391,0.00027632,0.00056626,0.00051826,0.001091,0.00097564
3.8883e-05,3.846e-05,9.2548e-05,8.3522e-05,0.00014621,0.00012963,0.00025354,0.00022304,0.0004682,0.00041608,0.00089752,0.00077276
3.6435e-05,3.6496e-05,7.6276e-05,6.8488e-05,0.00011612,0.00010104,0.0001958,0.00016839,0.00035517,0.00030746,0.0006739,0.00056174
3.4527e-05,3.5342e-05,6.0936e-05,5.56e-05,8.7345e-05,7.6622e-05,0.00014016,0.00011952,0.0002458,0.00020926,0.00045707,0.00037658
3.3701e-05,3.4664e-05,4.9768e-05,4.7128e-05,6.5835e-05,5.9376e-05,9.7968e-05,8.5002e-05,0.00016224,0.00013919,0.00029077,0.00024094
3.2572e-05,3.526e-05,4.2405e-05,4.2958e-05,5.2238e-05,5.048e-05,7.1904e-05,6.6068e-05,0.00011124,9.941e-05,0.0001899,0.00016291
3.3657e-05,3.6564e-05,3.9642e-05,4.143e-05,4.5626e-05,4.5838e-05,5.7595e-05,5.5184e-05,8.1533e-05,7.542e-05,0.00012941,0.0001148
3.6214e-05,3.9674e-05,4.0223e-05,4.2778e-05,4.4231e-05,4.5916e-05,5.2248e-05,5.2004e-05,6.8282e-05,6.6348e-05,0.00010035,9.37e-05
3.9346e-05,4.3992e-05,4.2636e-05,4.637e-05,4.5925e-05,4.8982e-05,5.2504e-05,5.45e-05,6.5662e-05,6.716e-05,9.1977e-05,9.0782e-05
4.2069e-05,4.6988e-05,4.4983e-05,4.9506e-05,4.7897e-05,5.1972e-05,5.3724e-05,5.7524e-05,6.5379e-05,6.9136e-05,8.8689e-05,9.1458e-05
4.3343e-05,4.8828e-05,4.6184e-05,5.1306e-05,4.9025e-05,5.374e-05,5.4706e-05,5.8912e-05,6.6069e-05,7.0436e-05,8.8796e-05,9.1534e-05
4.6027e-05,5.1772e-05,4.8739e-05,5.4318e-05,5.1452e-05,5.6834e-05,5.6878e-05,6.2314e-05,6.7729e-05,7.2504e-05,8.943e-05,9.4822e-05
4.8615e-05,5.5848e-05,5.1381e-05,5.835e-05,5.4146e-05,6.091e-05,5.9678e-05,6.6006e-05,7.0741e-05,7.706e-05,9.2866e-05,9.9736e-05
5.3375e-05,5.9978e-05,5.6161e-05,6.2462e-05,5.8946e-05,6.5188e-05,6.4517e-05,7.0408e-05,7.5659e-05,8.2124e-05,9.7943e-05,0.00010444
5.7733e-05,6.4468e-05,6.0635e-05,6.7096e-05,6.3538e-05,6.947e-05,6.9343e-05,7.484e-05,8.0952e-05,8.6814e-05,0.00010417,0.00010901
6.2633e-05,6.9314e-05,6.569e-05,7.1634e-05,6.8747e-05,7.4032e-05,7.4861e-05,7.9866e-05,8.709e-05,9.1554e-05,0.00011155,0.00011465
6.9214e-05,7.4642e-05,7.2509e-05,7.735e-05,7.5803e-05,7.9916e-05,8.2392e-05,8.596e-05,9.557e-05,9.8118e-05,0.00012193,0.00012142
7.4712e-05,8.1322e-05,7.7865e-05,8.3968e-05,8.1018e-05,8.6816e-05,8.7325e-05,9.2818e-05,9.9937e-05,0.00010555,0.00012516,0.00013178
7.6936e-05,8.2946e-05,7.9967e-05,8.5678e-05,8.2998e-05,8.8294e-05,8.9059e-05,9.4614e-05,0.00010118,0.00010677,0.00012543,0.00013222
